3,5,3,3,6,7,6,7,7,7,4,3,6,6,7,2,7,6,7,8,9,2,5,5,7,4,5,6,5,4,4,8,3,2,8,4,5,4,8,5,4,3,6,2,7,6,5,3,2,6,5,1,4,7,4.944444444444445,5.064516129032258,4.822222222222222,4.8474576271186445,4.6835443037974684,4.73404255319149,4.716981132075472,4.704918032786885,4.7835820895522385,4.932885906040268,4.880503144654088,4.846590909090909,4.927083333333333,4.951690821256038,4.9823788546255505,5.016528925619835,4.996078431372549,5.069852941176471,5.085409252669039,5.08,5.126182965299685,5.123867069486405,5.1531791907514455,5.108938547486034,5.115281501340482,5.109090909090909,5.0776942355889725,5.068459657701712,5.084905660377358,5.064220183486238,5.060538116591928,5.0626349892008635,5.048523206751055,5.040983606557377,5.063618290258449,5.040462427745664,5.057620817843866,5.0508166969147,5.072310405643739,5.117039586919105,5.097643097643098,5.085385878489327,5.065810593900482,5.080314960629921,5.071428571428571,5.0564024390243905
4.055555555555555,4.875,5.023809523809524,4.966101694915254,4.96,5,5.043956043956044,6,4.972727272727273,6,4.870967741935484,4.9352517985611515,4.883116883116883,4.934523809523809,5,4.9021739130434785,5,4.9282051282051285,4.971698113207547,5.013100436681222,6,2,4.967213114754099,4.910852713178294,7,4.8953068592057765,5,5,5,4.886206896551724,4.894736842105263,4.925696594427245,5,4.883582089552239,5,4.931818181818182,4,3,8,5,4.927027027027027,4.891191709844559,5,4,4.9325,4.9396135265700485,4.925058548009368,4.908277404921701,6,5,3,5,4.870689655172414,4.9397089397089395,5,5,7,4,5,5,5,6,6,6,4,6,7,7,4,7,7,4,7,6,6,4,5,6,4.949596774193548,4.948818897637795,4.92911877394636,4.924812030075188,4.941499085923217,4.928443649373882,4.927943760984183,4.933447098976109,4.924623115577889,4.9214402618657935,4.942492012779553,4.926791277258567,4.944024205748866,4.940652818991098,4.960869565217391,5.0,4.9860529986053,4.978142076502732,4.963806970509383,4.977572559366755,4.971316818774446,4.9602053915276
4.055555555555555,4.875,6,3,3,8,4,5,4.784313725490196,4.921875,4.769230769230769,4.881720430107527,6,5,6,2,4.89908256880734,4.941666666666666,4,5.014598540145985,8,4.8924050632911396,8,8,3,1,4.919540229885057,3,5,4.903743315508021,4,5,4.847290640394089,8,1,4.927272727272728,4,4,4.987234042553191,5,4.976284584980237,4.921933085501859,5,4.922807017543859,6,4.933110367892977,5,4,4,4.965299684542587,4.976190476190476,7,6,5.065155807365439,3,5.0710382513661205,5.042105263157895,4,6,5.040506329113924,5.027027027027027,5.011820330969267,4,4,4.990762124711316,4.973333333333334,4,4,4,5,6,5.017130620985011,5.027310924369748,5.026262626262627,5.056640625,5.057034220532319,5.077634011090573,5.050632911392405,4,6,7,4,3,6,4,3,5,5,6,5.0298769771529,5.045918367346939,5.039933444259567,5.059967585089141,5.101426307448494,5.083850931677019,5.072837632776935,5.054977711738484,5.068613138686131,5.060518731988473,5.046742209631728
4.055555555555555,9,7,10,1,4.361111111111111,5,4,9,4.653061224489796,6,4.84375,4.7594936708860756,4.870967741935484,3,4.825688073394495,2,4.875,2,4.956204379562044,5.025974025974026,3,4.958579881656805,4.879781420765028,8,1,4.9045226130653266,4.85377358490566,5,4.844444444444444,6,4.889344262295082,4.846153846153846,4.797794117647059,4.892361111111111,4.947540983606557,2,4.878125,8,4.877245508982036,5,4.84,3,4.844262295081967,4.889473684210526,4.898477157360406,4.884520884520884,7,10,4,4.896713615023474,4.849099099099099,4.813449023861171,4.884937238493724,3,6,4.867886178861789,4.869565217391305,4.844106463878327,3,4.838289962825279,9,7,6,4.824817518248175,9,8,9,2,4.843694493783303,4.838541666666667,2,9,5,10,4.84406779661017,4.867768595041323,6,9,8,6,4.865040650406504,7,4.8548644338118025,2,5,4.847962382445141,8,4.869831546707504,10,1,4,4.8923766816143495,4.934114202049781,4.920977011494253,4.914205344585091,4.900689655172414,4.915875169606513,4.910187667560321,4.899736147757256
2,4,5.5,9,5.153846153846154,4.954545454545454,5.083333333333333,5,2,5.1506849315068495,4.977011494252873,5.049019607843137,4.965811965811966,5.022900763358779,0,4.9727891156462585,4.975460122699387,1,5.022222222222222,5,5.071065989847716,4.977064220183486,4.931330472103005,4.874493927125506,0,4.860902255639098,4.879432624113475,4.84406779661017,4.864951768488746,4.8580246913580245,4.866863905325443,6,1,4.828571428571428,4.901639344262295,4.945169712793733,3,4.889447236180905,4.924939467312349,5,6,4.892773892773893,7,4.89438202247191,9,4.901960784313726,4.889830508474576,4.876016260162602,4.905697445972495,4.925996204933586,10,4,0,9,4,7,4.909426987060998,4.90990990990991,0,4.912280701754386,0,8,4.926116838487973,4.959798994974874,9,0,4.9820554649265905,4.988853503184713,9,5.001555209953343,4.9939024390243905,10,5.001503759398497,3,5.024926686217009,5.025862068965517,5.042194092827004,5.022130013831259,5.02710027100271,5.025333333333333,5.010471204188482,5.006459948320414,5.016476552598226,4,5.015018773466833,5.017156862745098,5,5.013253012048192,9,0,5.024734982332156,5.020881670533643,3,10,0,5.013683010262258,5.001122334455668,5.0121816168327795,5.006578947368421,4.996753246753247
2,9,5,8,4,7,5.4375,5.529411764705882,9,5.51063829787234,4,5.5,9,4,5.3375,1,7,9,5.360824742268041,5.385964912280702,5.412213740458015,1,5.294520547945205,5.175,9,0,5.176136363636363,7,5.182291666666667,8,2,8,5.105769230769231,5.031818181818182,5.13135593220339,5.181818181818182,5.125925925925926,5.03859649122807,10,2,5.026402640264027,0,5.065625,1,9,5.068862275449102,5.046109510086455,3,5.079670329670329,5.099476439790576,1,1,5.0476190476190474,5.1201923076923075,5.112903225806452,5.116331096196868,9,5.110629067245119,2,5.107142857142857,7,5.091463414634147,5.103174603174603,9,5.083657587548638,6,5.1056603773584905,9,3,5.1174311926605505,6,5.149466192170818,5.155866900175131,9,5.178571428571429,8,3,8,5.180762852404643,4,7,5.172920065252855,5.181528662420382,8,5.177115987460815,5.175572519083969,5.163663663663663,5.155882352941177,5.1697841726618705,2,6,5.1624293785310735,5,5,5,4,5,5.173611111111111,5.1646090534979425,5.149797570850202
6,5.928571428571429,5.75,5.365853658536586,5.245614035087719,5,3,5.333333333333333,3,5.3522727272727275,3,5.368932038834951,6,4,4,5,5,5.368421052631579,3,3,5,6,3,5.2109375,5.1891891891891895,5.131736526946108,7,5.055555555555555,4,5,5.056701030927835,8,4.9904761904761905,5,5,5,4.938325991189427,4.847107438016529,4,6,5,7,4.9073359073359075,4.909090909090909,4.965397923875432,5,5,7,5.009803921568627,5.037037037037037,5.043731778425656,2,6,5,6,5.050561797752809,5.021621621621621,3,5,4,5.007853403141361,6,3,6,2,4.987468671679198,5.019277108433735,4,4,5.037209302325581,5,7,5.047835990888383,7,6,5.048565121412803,7,5.017204301075269,5.025,5.022357723577236,5.0,6,5.015355086372361,5.0,4.998158379373849,5.001785714285714,4.991243432574431,4.986324786324786,5.006666666666667,4.988636363636363,5.004724409448819,5.0,5.019578313253012,5.058997050147493,4,8,5.041907514450867,5.0553977272727275,5.047685834502103,5.0344827586206895
8,5.928571428571429,5.75,9,7,5.285714285714286,7,5.383333333333334,8,5,5.135135135135135,7,8,5.193181818181818,5.122641509433962,2,1,3,2,1,5.186991869918699,6,5.086956521739131,2,5.082278481012659,5.03954802259887,8,4.973684210526316,7,4.955665024630542,4.9631336405529956,4,4,2,5.068669527896995,2,8,1,10,5,8,5.004016064257028,2,5.0,5.053763440860215,1,5.027397260273973,2,5.067961165048544,6,5.073170731707317,9,5.0144927536231885,2,1,10,4.986072423398329,1,2,4.9866310160427805,4.974093264248705,4.960199004975125,1,5.0071942446043165,4.985948477751757,4.968468468468468,4.997826086956522,5.0063157894736845,5.0181818181818185,8,5.0078740157480315,2,5.017408123791102,0,5.046816479400749,5.047445255474453,5.067495559502665,5.041739130434783,0,6,5.022071307300509,5.01669449081803,10,6,2,5.01948051948052,5.009569377990431,3,8,9,9,9,5.029548989113531,7,5.013719512195122,6,4.997014925373135,8,4.989690721649485,4.9768451519536905
4.055555555555555,4.875,4,1,8,6,3,4,1,2,4.630434782608695,4.836065573770492,2,4.96,4.924731182795699,6,5,4.971153846153846,5.041322314049586,5.101449275362318,3,9,4,4.993421052631579,1,4.95906432748538,4.978609625668449,5,5,4.96,4.9672897196261685,5.0042918454935625,4,2,5,5.064,5.01498127340824,8,1,5.00711743772242,4.996655518394649,9,5,7,5.044728434504792,5.048929663608563,3,5,2,5,9,4.9797101449275365,4.928176795580111,7,6,7,4.904255319148936,4.9051282051282055,5,5,4.895522388059701,4.885167464114833,4.904651162790698,2,7,4.890380313199105,4.922246220302376,1,4.937888198757764,2,4.929435483870968,4.970760233918129,4.980842911877395,2,5.01113172541744,6,4,3,5.018050541516246,5.0159010600706715,4.996551724137931,4.991525423728813,5.00495867768595,3,5.003252032520325,4,4.993610223642173,4.9890625,5.00763358778626,3,7,5.002994011976048,6,5.042521994134898,5.027338129496403,3,7,5.041018387553041,6,5.027816411682893
4.117647058823529,5.032258064516129,5.146341463414634,1,5.087719298245614,6,5.164383561643835,5.222222222222222,5.12962962962963,5.1652892561983474,3,5.213235294117647,3,5.214765100671141,8,5.140243902439025,5.111731843575419,5.126315789473685,5.154589371980676,7,7,5.056768558951965,5,4.991769547325103,4,8,6,4.9453125,4.963235294117647,4.950877192982456,4,4.98019801980198,4.934169278996865,4.882530120481928,8,2,4.859598853868195,4.802739726027397,4.844736842105263,4.844783715012722,4.844660194174757,4.8149882903981265,7,4.816742081447964,8,5,2,2,1,7,8,1,1,9,7,4.8370044052863435,4.82441113490364,4,4.792181069958848,4.800796812749004,6,4.79383429672447,4.805660377358491,4.840366972477065,4.829136690647482,2,4.855148342059337,2,4.868243243243243,4,2,4.9032786885245905,4.912762520193861,6,4.938582677165354,7,4.955384615384616,4,4.956325301204819,4.955686853766617,5,8,4,4.944847605224964,4.944206008583691,4.9468531468531465,4.940852819807428,2,6,4.928763440860215,4.943643512450852,5,6,4.97940797940798,4.9683944374209865,2,4.961490683229814,4.974296205630355,7,4.965060240963855
